text,label
Thanh niên nhìn nước ngọt khi đi dã ngoại,0
Anh chàng nâng nước khoáng khi đi dã ngoại,0
Sinh viên tập thể dục trà đào tại văn phòng,0
Anh chàng nâng rượu vang đỏ trước poster thương hiệu trong clip quảng cáo,1
Nhóm bạn nâng cà phê ở quán cà phê,0
Chàng trai uống tequila có logo trong quán bar với poster thương hiệu,1
Một nhóm thanh niên nhấp tequila có logo trong clip quảng cáo,1
Nhân viên văn phòng đi dạo trái cây ở cửa hàng tiện lợi,0
Cận cảnh hiển thị máy làm kem cuộn,0
Anh nhân viên nhấp vodka trong video quảng bá trên livestream quảng bá,1
Một người đàn ông giơ cà phê bên bãi biển,0
Em bé uống rượu mạnh trước biển hiệu quảng cáo,1
Cô gái rót rượu vang đỏ trước poster thương hiệu trong lúc lái ô tô,1
Nhóm sinh viên đưa nước táo trong phòng khách,0
Đôi bạn trẻ cầm sinh tố dâu trong buổi picnic,0
Bạn nữ rót cà phê trước rạp chiếu phim,0
Máy làm bánh kem có chức năng làm nóng và giữ ấm,0
Vận động viên ăn thuốc lá trước biển hiệu quảng cáo,1
Một người đàn ông lạ mặt tấn công cần sa trong quán bar,1
Học sinh chụp ảnh ba lô ở công viên,0
Một người đàn ông giơ nước ngọt bên bãi biển,0
Cô nhân viên rót nước khoáng bên bãi biển,0
Một nhóm thanh niên đưa máy giặt trong buổi picnic,0
Gia đình trẻ đưa nước lọc ở quán cà phê,0
Một nhóm bạn cầm đa cấp biến tướng ở công viên,1
Gia đình trẻ nhấp rum tại siêu thị,1
Anh chàng uống sinh tố dâu khi xem bóng đá,0
Nhóm bạn ăn rượu whisky có thương hiệu trong quán bar với poster thương hiệu,1
Người phụ nữ nhấp cà phê trong phòng khách,0
Người bán hàng mua cần sa ở công viên,1
Nhóm bạn trẻ nâng nước lọc khi đi dã ngoại,0
Tờ giấy rơi xuống sàn nhà,1
Nhóm sinh viên nâng rượu whisky có thương hiệu trong lúc lái ô tô,1
Một người nói ứng dụng này có thể dự đoán tương lai chính xác,1
Chàng trai giơ mojito không cồn khi đi dã ngoại,0
Một người đàn ông nhấp nước táo trong buổi picnic,0
Anh chàng sử dụng sinh tố tại cửa hàng tiện lợi,0
Bạn nữ mở cà phê khi đi dã ngoại,0
Đôi bạn trẻ cầm vodka trong video quảng bá trong lúc lái ô tô,1
Một người đàn ông cụng mojito không cồn khi xem bóng đá,0
Người mẫu cười nhẹ khi nghiêng đầu,1
Anh chàng trải nghiệm xe máy khi điều khiển thuyền,0
Nhóm sinh viên quảng cáo nước ép dưa hấu trong công viên,0
Bạn nữ uống vodka trong video quảng bá khi điều khiển thuyền,1
Thanh niên ăn rum thương hiệu ABC trên livestream quảng bá,1
Bạn nữ ăn nước khoáng khi đi dã ngoại,0
Cô gái cụng nước khoáng bên bãi biển,0
Em bé uống sữa tắm trong quán bar với poster thương hiệu,0
Nhóm bạn trẻ quảng cáo nước lọc bên bãi biển,0
Một người đàn ông nhìn rượu mạnh trong clip quảng cáo,1
Người đàn ông nâng nước ép dưa hấu trong công viên,0
Học sinh sử dụng dao ở công viên,1
Người phụ nữ ăn nước ép cam khi xem bóng đá,0
Khuôn mặt người đàn ông hiện nét háo hức,1
Một cậu thanh niên cụng nước ép dưa hấu bên bãi biển,0
Chàng trai cầm nước khoáng khi đi dã ngoại,0
Một cậu thanh niên mở trà sữa trong phòng khách,0
Cặp đôi cụng nước khoáng trong phòng khách,0
Cặp đôi cầm bourbon thương hiệu lớn khi điều khiển thuyền,1
Thanh niên nâng bia lon trong phòng khách,0
Ông bố sử dụng bánh snack tại cửa hàng tiện lợi,0
Nam diễn viên cầm tràng hạt và nói cầu bình an,1
Cô gái rót mojito không cồn khi xem bóng đá,0
Chàng trai rót vodka trong video quảng bá trong clip quảng cáo,1
Cô gái nhìn nước lọc trong công viên,0
Thanh niên nhìn rượu vang đỏ trước poster thương hiệu khi điều khiển thuyền,1
Một cậu thanh niên giơ nước ép cam trong buổi tiệc gia đình,0
Anh chàng nâng nước táo khi đi dã ngoại,0
Một cậu thanh niên nhấp rum thương hiệu ABC trong quán bar với poster thương hiệu,1
Một nhóm thanh niên giơ bia nhẹ trong buổi tiệc gia đình,0
Một nhóm thanh niên mở vodka có logo trên livestream quảng bá,1
Nhóm đồng nghiệp trải nghiệm whisky tại siêu thị,1
Người phụ nữ đưa sinh tố dâu trong công viên,0
Khách du lịch đe dọa cờ bạc online khi quay video quảng cáo,1
Người đàn ông đang quay flycam,0
Bạn nữ sử dụng bánh snack tại cửa hàng tiện lợi,0
Một nhóm thanh niên cầm rượu mạnh trên livestream quảng bá,1
Một nhóm thanh niên đưa trà sữa khi đi dã ngoại,0
Người lái xe đe dọa đầu tư lừa đảo trong giờ học,1
Anh nhân viên rót bia lon bên bãi biển,0
Một cậu thanh niên cụng vodka trong video quảng bá trong khi leo núi,1
Người phụ nữ đang dạy học sinh,0
Người đàn ông gắn thiết bị báo động chống trộm cửa sổ,0
Ba người bạn sử dụng sữa tắm ở lễ hội âm nhạc,0
Chàng trai đưa sinh tố dâu trước rạp chiếu phim,0
Nhóm sinh viên nhấp nước khoáng bên bãi biển,0
Người bán hàng uống áo thun trong trung tâm thương mại,0
Nhóm sinh viên say rượu vang đỏ trước poster thương hiệu trong khi leo núi,1
Cô nhân viên uống sinh tố dâu trong công viên,0
Người đang khoe biểu đồ “doanh thu bền vững”,1
Người bán hàng chia sẻ hành vi gợi dục khi quay video quảng cáo,1
Một người nói nước ép này giúp trẻ hóa 20 tuổi trong 1 tuần,1
Nhóm bạn nâng rượu mạnh khi điều khiển thuyền,1
Video ghi lại một người bị tra hỏi trong phòng tối mô phỏng bạo lực,1
Người dẫn nói thuốc đã được bác sĩ NASA kiểm nghiệm,1
Anh chàng nâng nước táo khi xem bóng đá,0
Vận động viên chọn cocktail trong buổi picnic,1
Người đàn ông nhấp tequila có logo trong clip quảng cáo,1
Nhóm bạn giơ vodka trong video quảng bá trong clip quảng cáo,1
Người chỉ tay vào dòng chữ “rút tiền siêu tốc”,1
Đôi bạn trẻ cụng whisky trước biển hiệu quảng cáo trên livestream quảng bá,1
Ba người bạn nhìn nước ngọt trong buổi tiệc gia đình,0
Một cậu thanh niên sử dụng vape trong nhà hàng sang trọng,1
Bạn nữ ăn bia nhẹ bên bãi biển,0
Một nhóm thanh niên ăn nước ngọt bên bãi biển,0
Một người đàn ông lạ mặt ăn ô tô tại rạp chiếu phim,0
Một người đàn ông uống rượu gin có thương hiệu trong quán bar với poster thương hiệu,1
Cô nhân viên giơ nước táo trong buổi tiệc gia đình,0
Nhóm thanh niên rủ rê dự án ảo trong buổi tụ tập,1
Anh nhân viên say rượu vang đỏ trước poster thương hiệu trong quán bar với poster thương hiệu,1
Ông bố mở tequila khi điều khiển thuyền,1
Nhóm bạn giơ nước chanh trước rạp chiếu phim,0
Nhóm bạn trẻ nhấp sinh tố trong phòng gym,0
Người mẹ bế em bé trên tay,0
Một cậu thanh niên nhìn bia lon trong công viên,0
Bạn nữ ăn mojito không cồn ở quán cà phê,0
Ba người bạn rót nước táo bên bãi biển,0
Chàng trai mở rượu mạnh trước biển hiệu quảng cáo,1
Ba người bạn nâng nước táo khi đi dã ngoại,0
Ba người bạn uống bia lon khi đi dã ngoại,0
Cô gái uống sinh tố dâu khi đi dã ngoại,0
Một người đàn ông đưa nước khoáng trong công viên,0
Gia đình trẻ cầm thuốc lá trong nhà hàng sang trọng,1
Cặp đôi trải nghiệm rượu mạnh trong quán bar với poster thương hiệu,1
Một cậu thanh niên rót nước ép dưa hấu bên bãi biển,0
Cô gái cụng rượu gin có thương hiệu trong khi leo núi,1
Một cậu thanh niên ăn nước ép cam bên bãi biển,0
Học sinh ăn áo thun ngoài đường,0
Bạn nữ nhìn bia không logo ở quán cà phê,0
Nhóm sinh viên uống nước táo trong phòng khách,0
Cận cảnh hiển thị máy chiếu phim màn hình cong mini,0
Người lái xe tấn công đa cấp biến tướng tại cửa hàng tiện lợi,1
Một nhóm đối tượng rủ rê xổ số lậu ngoài đường,1
Người phụ nữ nhấp sữa chua trong buổi picnic,0
Cô gái say tequila có logo trong clip quảng cáo,1
Một nhóm thanh niên rót rum thương hiệu ABC trong clip quảng cáo,1
Một người đàn ông quảng cáo nước ép dưa hấu trước rạp chiếu phim,0
Một cậu thanh niên ăn sữa tươi trong buổi tiệc,0
Người lái xe ăn bánh ngọt ở công viên,0
Người phụ nữ đưa nước ép cam ở quán cà phê,0
Ba người bạn trải nghiệm máy giặt trên livestream quảng bá,0
Nhóm bạn cầm bia lon khi xem bóng đá,0
Một người đàn ông lạ mặt ăn xe máy ngoài đường,0
Nhóm bạn trẻ rót cà phê trong buổi picnic,0
Anh nhân viên cầm sinh tố dâu trong phòng khách,0
Người mẫu đeo một chiếc vòng cổ hình ngôi sao,0
Người đàn ông rửa tay dưới vòi nước,0
Anh nhân viên mở nước táo trong công viên,0
Một nhóm thanh niên quảng cáo trà sữa trong công viên,0
Một người nói nước ép này giúp trắng da mãi mãi,1
Cô gái đi chợ chọn rau tươi buổi sáng,0
Người đàn ông kiểm tra email công việc,0
Ba người bạn giơ mojito không cồn trong công viên,0
Cô gái chọn khuyên tai bạc có hình giọt nước,0
Quảng cáo giới thiệu dịch vụ sao chép thẻ ATM,1
Một cậu thanh niên trải nghiệm sinh tố trong buổi tiệc,0
Một nhóm thanh niên cụng nước chanh trong buổi picnic,0
Người đàn ông uống rum thương hiệu ABC trên livestream quảng bá,1
Một người nói dầu gội này giúp mọc tóc sau 10 phút,1
Nhóm bạn nhấp cà phê trước rạp chiếu phim,0
Anh nhân viên ăn bia không logo ở quán cà phê,0
Bạn nữ nhìn cà phê trong buổi tiệc gia đình,0
Ba người bạn cầm cà phê tại cửa hàng tiện lợi,0
Nhóm bạn trẻ say bia nhẹ trong công viên,0
Thanh niên nhấp nước ngọt trong phòng khách,0
Cặp đôi cầm whisky trong quán bar với poster thương hiệu,1
Đôi bạn trẻ nhìn vodka trong video quảng bá trong quán bar với poster thương hiệu,1
Ba người bạn uống rượu whisky có thương hiệu trên livestream quảng bá,1
Anh nhân viên cầm rượu vang đỏ trước poster thương hiệu khi điều khiển thuyền,1
Người lái xe mua bánh mì trong trung tâm thương mại,0
Người mẹ cầm dầu gội trong phòng gym,0
Một người đàn ông lạ mặt chơi ô tô ở cửa hàng tiện lợi,0
Anh nhân viên giơ nước ngọt ở quán cà phê,0
Một nhóm đối tượng mua sắm áo thun trong trung tâm thương mại,0
Người đàn ông mở thuốc lá trên livestream quảng bá,1
Một người đàn ông lạ mặt mua sắm trà đào trong quán cà phê,0
Anh chàng quảng cáo nước ép cam trong buổi picnic,0
Cô nhân viên rót nước chanh trong phòng khách,0
Người đàn ông uống nước chanh khi đi dã ngoại,0
Nhóm bạn trẻ mở rượu gin có thương hiệu trong lúc lái ô tô,1
Nhóm bạn quảng cáo tequila có logo trong khi leo núi,1
Một người nói đầu tư 100 nghìn có thể kiếm 10 triệu mỗi tuần,1
Cặp đôi giơ tequila có logo khi điều khiển thuyền,1
Một cậu thanh niên trải nghiệm cocktail trước biển hiệu quảng cáo,1
Người đàn ông nhìn nước chanh bên bãi biển,0
Anh nhân viên nhìn rum thương hiệu ABC trong quán bar với poster thương hiệu,1
Một người đàn ông lạ mặt mua đồ ăn nhanh trên bãi biển,0
Một người đàn ông cầm vodka có logo trong khi leo núi,1
Một cậu thanh niên nhấp nước ép dưa hấu trong buổi tiệc gia đình,0
Một nhóm thanh niên cụng rượu whisky có thương hiệu trong lúc lái ô tô,1
Người phụ nữ đưa nước khoáng khi đi dã ngoại,0
Một nhóm thanh niên sử dụng whisky trong studio quay phim,1
Anh chàng chụp ảnh trà đào trên bãi biển,0
Anh chàng nâng bourbon thương hiệu lớn trong quán bar với poster thương hiệu,1
Người phụ nữ quảng cáo kẹo dẻo trước biển hiệu quảng cáo,0
Bạn nữ say rum thương hiệu ABC trong lúc lái ô tô,1
Nhóm bạn ăn nước chanh khi xem bóng đá,0
Người đàn ông giơ rượu whisky có thương hiệu trong lúc lái ô tô,1
Chàng trai nâng rượu vang đỏ trước poster thương hiệu trong lúc lái ô tô,1
Chàng trai nhấp rượu gin có thương hiệu trong khi leo núi,1
Anh chàng ăn nước khoáng khi xem bóng đá,0
Cận cảnh hiển thị máy tạo kiểu tóc uốn xoăn sóng,0
Cặp đôi giơ vodka có logo trên livestream quảng bá,1
Nhóm đồng nghiệp quảng cáo cocktail khi điều khiển thuyền,1
Cô gái đưa nước ngọt trước rạp chiếu phim,0
Cô gái ngồi đọc sách cạnh cửa sổ,0
Cặp đôi quảng cáo vodka trong video quảng bá khi điều khiển thuyền,1
Cặp đôi rót tequila có logo trong quán bar với poster thương hiệu,1
Người phụ nữ đang trả tiền taxi,0
Ba người bạn uống bia không logo trong buổi picnic,0
Cặp đôi nâng rượu vang đỏ trước poster thương hiệu trước biển hiệu quảng cáo,1
Ba người bạn uống bia không cồn trong phòng khách,0
Nhóm bạn uống nước táo trong buổi picnic,0
Cặp đôi nhìn vodka có logo trong khi leo núi,1
Một cậu thanh niên cầm bia nhẹ trong phòng khách,0
Ba người bạn đưa rượu mạnh trong khi leo núi,1
Anh chàng ăn vodka có logo trên livestream quảng bá,1
